Link,Cidade,Nome,Nota,Avaliação,Quantidade Avaliações,Informações,Preço
https://www.booking.com/hotel/br/casa-leicht.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=58&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1133699901_409133277_3_0_0&highlighted_blocks=1133699901_409133277_3_0_0&matching_block_id=1133699901_409133277_3_0_0&sr_pri_blocks=1133699901_409133277_3_0_0__59600&from=searchresults,Blumenau,Casa Leicht - Quarto Família,,,3.0,"Você pode ter direito a um desconto Genius em Casa Leicht - Quarto Família. Para verificar se um desconto Genius está disponível para as datas selecionadas, faça login.

Os descontos Genius nesta acomodação estão sujeitos às datas da reserva, datas da estadia e às outras ofertas disponíveis.

Em Blumenau, Casa Leicht - Quarto Família oferece acomodação com Wi-Fi grátis, ar-condicionado e jardim. Rodoviária de Blumenau fica a 19 minutos a pé e Museu da Água fica a 2,1 km de distância. Com vista para o jardim, esta acomodação conta com varanda.

A hospedagem domiciliar oferece toalhas e roupa de cama.

Vila Germânica fica a 2,7 km de Casa Leicht - Quarto Família. O Aeroporto de Aeroporto Internacional de Navegantes fica a 56 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$596
https://www.booking.com/hotel/br/chale-blumenhof.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=59&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=241650501_101866104_2_1_0&highlighted_blocks=241650501_101866104_2_1_0&matching_block_id=241650501_101866104_2_1_0&sr_pri_blocks=241650501_101866104_2_1_0__73800&from=searchresults,Blumenau,Chalé Boutique Blumenhof,"6,8",,80.0,"Em Blumenau, Chalé Boutique Blumenhof fornece acomodação com jardim e Wi-Fi grátis em toda a propriedade, além de estacionamento privativo grátis para quem decidir vir de carro. Rodoviária de Blumenau fica a 4,8 km de distância e Museu da Água fica a 3,1 km. O hotel conta com piscina ao ar livre e recepção 24 horas.

Neste hotel, cada quarto inclui guarda-roupa. Completos com banheiro privativo com chuveiro e produtos de banho de cortesia, os quartos deste hotel contam com TV de tela plana e ar-condicionado, e quartos selecionados contam com varanda. Neste hotel, cada quarto tem roupa de cama e toalhas.

O Aeroporto de Aeroporto Internacional de Navegantes fica a 52 km de distância.

Casais particularmente gostam da localização — eles deram nota 8,1 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$738
https://www.booking.com/hotel/br/loft-studio-charmoso-em-blumenau-kg3518.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=60&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1312782702_404055224_2_0_0&highlighted_blocks=1312782702_404055224_2_0_0&matching_block_id=1312782702_404055224_2_0_0&sr_pri_blocks=1312782702_404055224_2_0_0__43800&from=searchresults,Blumenau,Loft Studio Charmoso em Blumenau KG3518,,,,"Loft Studio Charmoso em Blumenau KG3518 fica em Blumenau. Rodoviária de Blumenau fica a 3,3 km de distância, Vila Germânica fica a 14 minutos a pé e Museu da Água fica a 2,4 km. Há estacionamento privativo disponível no local, além de Wi-Fi grátis em toda a propriedade.

Este apartamento com ar-condicionado possui 1 quarto, TV e cozinha com geladeira e micro-ondas.

O Aeroporto de Aeroporto Internacional de Navegantes fica a 57 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$438
https://www.booking.com/hotel/br/pousada-do-galdino-blumenau.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=61&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=139823524_145785130_2_1_0&highlighted_blocks=139823524_145785130_2_1_0&matching_block_id=139823524_145785130_2_1_0&sr_pri_blocks=139823524_145785130_2_1_0__35800&from=searchresults,Blumenau,Pousada Do Galdino,"8,7",Fabuloso,356.0,"Com churrasqueira, Pousada Do Galdino fica em Blumenau, na região de Santa Catarina. Rodoviária de Blumenau fica a 9,2 km de distância e Castelo da Havan fica a 5,4 km. A acomodação pode providenciar estacionamento privativo por um custo adicional. A acomodação fornece recepção 24 horas, serviço de transfer, um lounge compartilhado e Wi-Fi grátis em toda a propriedade.

Alguns quartos vão oferecer cozinha com geladeira, forno e micro-ondas.

Pousada Do Galdino fica a 6 km de Teatro Carlos Gomes e a 6,5 km de Catedral São Paulo Apóstolo. O Aeroporto de Aeroporto Internacional de Navegantes fica a 57 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$358
https://www.booking.com/hotel/br/pousada-da-lais.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=62&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1223623502_394489819_2_0_0&highlighted_blocks=1223623502_394489819_2_0_0&matching_block_id=1223623502_394489819_2_0_0&sr_pri_blocks=1223623502_394489819_2_0_0__28000&from=searchresults,Blumenau,Pousada da Laís,"9,2",Fantástico,106.0,"Pousada da Laís oferece jardim, quartos para não fumantes e Wi-Fi grátis em toda a propriedade em Blumenau. Rodoviária de Blumenau fica a 4,8 km de distância. Vila Germânica fica a 13 minutos a pé, Teatro Carlos Gomes fica a 2,8 km e Museu da Água fica a 3,4 km de distância da acomodação. A pousada tem quartos para famílias.

Os quartos são completos com banheiro privativo, enquanto certas unidades desta pousada também oferecem a você varanda.

Casais particularmente gostam da localização — eles deram nota 9,0 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$280
https://www.booking.com/hotel/br/casa-de-2-pavimentos-inteira-com-garagem.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=63&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1196919601_391989856_2_0_0&highlighted_blocks=1196919601_391989856_2_0_0&matching_block_id=1196919601_391989856_2_0_0&sr_pri_blocks=1196919601_391989856_2_0_0__27000&from=searchresults,Blumenau,Casa de 2 Pavimentos Inteira com garagem,"8,6",Fabuloso,29.0,"Dados confiáveis:Os hóspedes dizem que a descrição e as fotos desta acomodação são precisas.

Casa de 2 Pavimentos Inteira com garagem fica em Blumenau, Santa Catarina, perto de Catedral São Paulo Apóstolo, e oferece acomodações com Wi-Fi grátis e estacionamento privativo grátis.

Algumas acomodações têm varanda com vista para o jardim, uma cozinha totalmente equipada e um banheiro compartilhado com chuveiro.

Rodoviária de Blumenau fica a 5,4 km de Casa de 2 Pavimentos Inteira com garagem. O Aeroporto de Aeroporto Internacional de Navegantes fica a 52 km de distância.

Casais particularmente gostam da localização — eles deram nota 8,9 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$270
https://www.booking.com/hotel/br/estudio-maravilhoso-no-centro-de-blumenau.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=64&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1235300301_395471673_2_0_0_547269&highlighted_blocks=1235300301_395471673_2_0_0_547269&matching_block_id=1235300301_395471673_2_0_0_547269&sr_pri_blocks=1235300301_395471673_2_0_0_547269_30000&from=searchresults,Blumenau,Estúdio Maravilhoso no Centro de Blumenau a 8min a Pé da Vila Germânica Oktoberfest,"9,5",,7.0,"Em Blumenau, Estúdio Maravilhoso no Centro de Blumenau a 8min a Pé da Vila Germânica Oktoberfest oferece acomodação com Wi-Fi grátis, ar-condicionado, piscina ao ar livre e academia. Rodoviária de Blumenau fica a 3,9 km de distância e Teatro Carlos Gomes fica a menos de 1 km. Este apartamento tem piscina privativa, jardim e estacionamento privativo grátis.

Este apartamento conta com área de estar, cozinha com geladeira e TV de tela plana via satélite. O apartamento oferece toalhas e roupa de cama.

Estúdio Maravilhoso no Centro de Blumenau a 8min a Pé da Vila Germânica Oktoberfest fica a 1,9 km de Museu da Água e a 12 minutos a pé de Castelo da Havan.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$300
https://www.booking.com/hotel/br/loft-novo-500-m-da-vila-germanica-oktoberfest.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=65&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1282576701_401172180_2_0_0&highlighted_blocks=1282576701_401172180_2_0_0&matching_block_id=1282576701_401172180_2_0_0&sr_pri_blocks=1282576701_401172180_2_0_0__56700&from=searchresults,Blumenau,"Loft novo, 500 m da Vila Germânica Oktoberfest",,,9.0,"Com academia, Loft novo, 500 m da Vila Germânica Oktoberfest oferece acomodação em Blumenau. Vila Germânica fica a menos de 1 km de distância e Museu da Água fica a 3,2 km. A acomodação oferece piscina ao ar livre e estacionamento privativo grátis. Rodoviária de Blumenau está a 4,6 km de distância.

Este apartamento com ar-condicionado tem 1 quarto, TV de tela plana, espaço para refeições e cozinha com geladeira e forno. O apartamento oferece toalhas e roupa de cama.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$567
https://www.booking.com/hotel/br/parque-aquatico-cascaneia.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=66&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=151840305_349524085_2_21_0_795210&highlighted_blocks=151840305_349524085_2_21_0_795210&matching_block_id=151840305_349524085_2_21_0_795210&sr_pri_blocks=151840305_349524085_2_21_0_795210_170000&from=searchresults,Blumenau,Villa di Acqua Hotel Parque Cascanéia,"9,1",Fantástico,46.0,"Villa di Acqua Hotel Parque Cascanéia oferece acomodação com piscina ao ar livre com funcionamento sazonal, estacionamento privativo grátis, jardim e lounge compartilhado em Blumenau. Rodoviária de Blumenau fica a 12 km de distância. Com restaurante, a acomodação também oferece bar, piscina coberta e banheira de hidromassagem. A acomodação conta com espaço kids e uma recepção 24 horas.

Neste hotel, os quartos possuem guarda-roupa. Completos com banheiro privativo com chuveiro e produtos de banho de cortesia, todas as unidades deste hotel contam com TV de tela plana e ar-condicionado, e certos quartos aqui vão oferecer varanda. Neste hotel, os quartos estão equipados com roupa de cama e toalhas.

Em Villa di Acqua Hotel Parque Cascanéia, você pode tomar um café da manhã em estilo buffet.

Em Villa di Acqua Hotel Parque Cascanéia, você pode jogar bilhar. A região é popular para fazer trilhas.

Museu da Água fica a 14 km de Villa di Acqua Hotel Parque Cascanéia. O Aeroporto de Aeroporto Internacional de Navegantes fica a 51 km de distância.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$1.700
https://www.booking.com/hotel/br/loft-com-piscina-no-rooftop-no-coracao-de-blumenau.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=67&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1188804001_391219608_2_0_0&highlighted_blocks=1188804001_391219608_2_0_0&matching_block_id=1188804001_391219608_2_0_0&sr_pri_blocks=1188804001_391219608_2_0_0__57420&from=searchresults,Blumenau,Loft com Piscina e Rooftop a 800m da Oktoberfest,,,3.0,"Loft com Piscina e Rooftop a 800m da Oktoberfest é uma acomodação em Blumenau com Wi-Fi grátis e vista para a cidade. Vila Germânica fica a 13 minutos a pé de distância e Museu da Água fica a 1,7 km. A acomodação oferece piscina ao ar livre e estacionamento privativo grátis. Rodoviária de Blumenau está a 3,3 km de distância.

Este apartamento com ar-condicionado tem 1 quarto, TV de tela plana, espaço para refeições e cozinha compacta com geladeira e micro-ondas. O apartamento oferece toalhas e roupa de cama.

O Aeroporto de Aeroporto Internacional de Navegantes fica a 57 km da acomodação.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$574
https://www.booking.com/hotel/br/granbalaio-hostel.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=68&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=1284008906_401336298_2_0_0&highlighted_blocks=1284008906_401336298_2_0_0&matching_block_id=1284008906_401336298_2_0_0&sr_pri_blocks=1284008906_401336298_2_0_0__25000&from=searchresults,Blumenau,Granbalaio Hostel,"9,0",Fantástico,27.0,"Granbalaio Hostel conta com jardim, quartos para não fumantes, Wi-Fi grátis em toda a propriedade e bar em Blumenau. Rodoviária de Blumenau fica a 3,8 km de distância.

Todos os quartos têm banheiro compartilhado com chuveiro e secador de cabelo.

Granbalaio Hostel fica a 5 minutos a pé de Vila Germânica e a 2,4 km de Museu da Água.

Casais particularmente gostam da localização — eles deram nota 9,6 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$250
https://www.booking.com/hotel/br/pousada-vila-germac-nica.pt-br.html?label=gen173nr-1FCAQoggJCJ3NlYXJjaF9ibHVtZW5hdSwgc2FudGEgY2F0YXJpbmEsIGJyYXNpbEgtWARoIIgBAZgBLbgBF8gBDNgBAegBAfgBA4gCAagCA7gC-aWLvwbAAgHSAiRiOGZiOTZjYy03YmNhLTQ5YjItODEyZC0yMjc1ODg5ZWE1NDfYAgXgAgE&aid=304142&ucfs=1&arphpl=1&checkin=2025-04-15&checkout=2025-04-17&dest_id=-629420&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=19&hapos=69&sr_order=popularity&srpvid=e26e64f573490fcb&srepoch=1743085297&all_sr_blocks=73865527_394361922_2_1_0&highlighted_blocks=73865527_394361922_2_1_0&matching_block_id=73865527_394361922_2_1_0&sr_pri_blocks=73865527_394361922_2_1_0__64000&from=searchresults,Blumenau,Hotel Vila Germânica,"9,2",Fantástico,175.0,"Hotel Vila Germânica está em Blumenau a 4,3 km de Rodoviária de Blumenau e a 4 minutos a pé de Vila Germânica. A acomodação fica a cerca de 2,2 km de Teatro Carlos Gomes, 2,7 km de Catedral São Paulo Apóstolo e 2,7 km de Castelo da Havan. A acomodação disponibiliza Wi-Fi grátis e pode providenciar estacionamento privativo por um custo adicional.

Nesta pousada, os quartos incluem guarda-roupa. Os quartos são completos com banheiro privativo com chuveiro. As unidades desta pousada contam com TV de tela plana e ar-condicionado, e alguns quartos também oferecem varanda. Todos os quartos contam com frigobar.

Em Hotel Vila Germânica, você pode aproveitar um café da manhã em estilo buffet ou continental.

Museu da Água fica a 2,9 km de Hotel Vila Germânica. O Aeroporto de Aeroporto Internacional de Navegantes fica a 58 km da acomodação.

Casais particularmente gostam da localização — eles deram nota 9,8 para viagem a dois.

A distância na descrição da acomodação é calculada pelo © OpenStreetMap",R$640
